Userlist,data
"{'1848651': 'Rhett Butler567', '987009': 'cuc gach', '1688715': 'Cryolite.', '1721020': 'LoserThapNghiep', '1799615': 'No1Crab', '1869609': 'ithao252', '1876443': 'Hiimchic', '1603197': 'tomoco', '1766835': 'Web.Coder', '60604': 'MrTux', '1599873': 'JUchi', '753937': 'bestlife'}","{'message_id': '27069071', 'message_time': datetime.datetime(2023, 8, 10, 10, 41), 'quote': [['27067465'], {'blockid': '1688715', 'data_source': '27067465', 'data_text': '\n\nCryolite. said:\n\n\n\nCác công ty lớn về ops trong nước mình thấy môi trường làm việc đều thua hẳn bên dev được đi làm cho Tây, như 3 telco lớn nhất thì 100% vốn nhà nước rồi, ops thì được mấy khi \n\nClick to expand...\n\n'}], 'text': '\n\n\n\nCryolite. said:\n\n\n\nCác công ty lớn về ops trong nước mình thấy môi trường làm việc đều thua hẳn bên dev được đi làm cho Tây, như 3 telco lớn nhất thì 100% vốn nhà nước rồi, ops thì được mấy khi \n\nClick to expand...\n\ndevops cũng làm cho tây bình thường mà nhỉ\n\n\xa0\n'}"
"{'1637581': 'BadCoder', '1853812': 'TrustMeBro', '1599873': 'JUchi', '1726686': 'tunamusic', '1681916': 'chubepinocchio', '1094910': 'coffehepho_bk', '534676': 'nghiabeopro', '1917085': 'snoopy22', '867241': 'caubekhung', '1721020': 'LoserThapNghiep', '1914681': 'Kor@Shi'}","{'message_id': '27052585', 'message_time': 'No date found in the string', 'quote': [['27047458'], {'blockid': '867241', 'data_source': '27047458', 'data_text': '\n\ncaubekhung said:\n\n\n\nNếu v thì cứ tự tin thôi bạn. BV có chương trình training cũng rõ ràng. Cứ làm tốt training thì gần như là có khả năng làm được việc rồi. lương cứ tự tin deal theo ý thích. Vì Bản Viên rất cần người có hơn 3 năm kn trở lên (Dùng để deal project với khách hàng)\n\nClick to expand...\n\n'}], 'text': '\n\n\n\ncaubekhung said:\n\n\n\nNếu v thì cứ tự tin thôi bạn. BV có chương trình training cũng rõ ràng. Cứ làm tốt training thì gần như là có khả năng làm được việc rồi. lương cứ tự tin deal theo ý thích. Vì Bản Viên rất cần người có hơn 3 năm kn trở lên (Dùng để deal project với khách hàng)\n\nClick to expand...\n\nEm ib hỏi anh vài cái được k ạ )\n\n\xa0\n'}"
"{'1768807': 'chuchimmelo', '1484431': 'meoudom', '1869609': 'ithao252', '1836367': 'LuukaCHymm', '1915659': 'codermoinhu', '1547645': 'GeniVN', '1842756': 'manebane', '1842685': 'thieunang_bka', '1721020': 'LoserThapNghiep', '391960': 'hoangphi1650', '1540161': 'Love U So Much', '753937': 'bestlife', '1698912': 'Holden_Caulfield', '1643337': 'Nguyenquan2812', '1876443': 'Hiimchic', '1882143': 'MaKet23', '1094910': 'coffehepho_bk'}","{'message_id': '27017673', 'message_time': 'No date found in the string', 'quote': [['26947682'], {'blockid': '1853812', 'data_source': '26947682', 'data_text': '\n\nTrustMeBro said:\n\n\n\nEm mới có offer bên MB rồi ạ.\nCác bác review hộ en môi trường ở đây với ạ  có tù túng lắm không.\n\nClick to expand...\n\n'}], 'text': '\n\n\n\nTrustMeBro said:\n\n\n\nEm mới có offer bên MB rồi ạ.\nCác bác review hộ en môi trường ở đây với ạ  có tù túng lắm không.\n\nClick to expand...\n\n\nMB chỗ nào đấy b, Dev thì chắc ở lê văn lương à, MB giờ nhân lực trẻ nhiều nên cũng thoải mái mà. Giờ giấc thì hơi cứng nhắc tí thôi\n\nGửi từ Samsung SM-X700 bằng vozFApp\n\n\xa0\n'}"
"{'1914731': 'Mr.Wonderful', '1836367': 'LuukaCHymm', '1865793': 'richard_lin01', '1820511': 'truong111', '1908889': 'Gạo mắc nhất thế giới', '1700074': '10nam1loihua', '115818': 'tdat00', '391960': 'hoangphi1650', '1637581': 'BadCoder', '1915474': 'muprup', '1754708': 'xskaisx', '310720': 'nhox4mat', '1853812': 'TrustMeBro', '1681916': 'chubepinocchio', '1643337': 'Nguyenquan2812'}","{'message_id': '26950627', 'message_time': 'No date found in the string', 'quote': [['26894286'], {'blockid': '115818', 'data_source': '26894286', 'data_text': '\n\ntdat00 said:\n\n\n\nMới ra trường thì tìm chỗ nào có môi trường tiếng Anh và process chuẩn chỉ nhé. Đừng ham lương vội, sau này kinh nghiệm tốt thì deal lương không phải vài củ mỗi tháng đâu.\n\nClick to expand...\n\n'}], 'text': '\n\n\n\ntdat00 said:\n\n\n\nMới ra trường thì tìm chỗ nào có môi trường tiếng Anh và process chuẩn chỉ nhé. Đừng ham lương vội, sau này kinh nghiệm tốt thì deal lương không phải vài củ mỗi tháng đâu.\n\nClick to expand...\n\nThím ơi thím liệt kê giúp em những công ty có môi trường tiếng Anh và process chuẩn chỉ với ạ, cảm ơn thím nhiều!\n\n\xa0\n'}"
"{'1726686': 'tunamusic', '1884237': 'hiraki_ryo', '1872061': 'Utsuhoagie', '1829967': 'chiyeuemthoi', '1880439': 'hatpeka123', '1540161': 'Love U So Much', '1908889': 'Gạo mắc nhất thế giới', '1599873': 'JUchi', '391960': 'hoangphi1650', '753937': 'bestlife', '1781378': 'Nanatu', '1721020': 'LoserThapNghiep', '839479': 'noneedname', '1836367': 'LuukaCHymm', '1312804': 'haikyhotel'}","{'message_id': '26884825', 'message_time': datetime.datetime(2023, 7, 31, 22, 15), 'quote': [['26884683'], {'blockid': '1836367', 'data_source': '26884683', 'data_text': '\n\nLuukaCHymm said:\n\n\n\nChào mấy anh em,\n\nCho e xin review phỏng vấn Fresher Golang ở TEQNOLOGICAL ASIA CO,.LTD ạ, Lương bổng, môi trường, ...\n\nEm xin cám ơn !\n\nClick to expand...\n\n'}], 'text': '\n\n\n\nLuukaCHymm said:\n\n\n\nChào mấy anh em,\n\nCho e xin review phỏng vấn Fresher Golang ở TEQNOLOGICAL ASIA CO,.LTD ạ, Lương bổng, môi trường, ...\n\nEm xin cám ơn !\n\nClick to expand...\n\nBác bao nhiêu tháng kinh nghiệm golang ạ, em nộp fresher ở đây từ tháng trước tháng này thấy mở lại nộp lại cũng ko được rep \n\n\xa0\n'}"
"{'1844749': 'luzstar', '1731086': 'nivnemo', '1484431': 'meoudom', '1453123': 'Tao_Lao', '1160505': 'cuongstar9x', '1547645': 'GeniVN', '1702945': 'Yami Yami Yami', '1842830': 'rewind_repeat_it', '1825130': 'VieHoang', '1754708': 'xskaisx', '1726686': 'tunamusic'}","{'message_id': '26872210', 'message_time': datetime.datetime(2023, 7, 31, 11, 16), 'quote': [], 'text': '\n\ne mới ra trường xin intern không có chỗ nhận luôn \n\n\xa0\n'}"
"{'1844749': 'luzstar', '1489290': 'Dong Phuong Muoi Muoi', '1599873': 'JUchi', '753937': 'bestlife', '1731086': 'nivnemo', '1808346': 'nchhnchh', '1884104': 'remsokawaii1', '1852907': 'Jele Hanami', '648700': 'modernlight', '1547645': 'GeniVN', '86847': 'imsdragon', '1457210': 'banbong234', '1511566': 'WasupMoFucker', '1884237': 'hiraki_ryo'}","{'message_id': '26836614', 'message_time': datetime.datetime(2023, 7, 29, 10, 40), 'quote': [['26835095'], {'blockid': '1844749', 'data_source': '26835095', 'data_text': '\n\nluzstar said:\n\n\n\nYêu quá sẽ sinh hận đấy  Vào trải nghiệm tầm 1-2 năm là hiểu. Về cơ bản khi tình cảm với tự hào dành cho sản phẩm đủ lớn thì sẽ muốn contribute nhiều cho nó, làm nó tốt hơn. Nhưng nhiều lúc lãnh đạo họ lại không nghĩ cần phải làm nó tốt hơn, bài toán chi phí vận hành các thứ làm họ reject hầu hết proposal của mình. Sản phẩm ngày càng tệ, user ngày càng chửi, mình ngày càng nản, nhưng cty/sp là của họ chứ không phải của mình. \n\nBởi v, lời khuyên của mình cho các bạn trẻ là đi làm đừng đặt tâm tư tình cảm vào nhiều quá, từ sản phẩm tới đồng nghiệp. Giữ bản thân professional thì làm việc mới tốt được.\n\nClick to expand...\n\n'}], 'text': '\n\n\n\nluzstar said:\n\n\n\nYêu quá sẽ sinh hận đấy  Vào trải nghiệm tầm 1-2 năm là hiểu. Về cơ bản khi tình cảm với tự hào dành cho sản phẩm đủ lớn thì sẽ muốn contribute nhiều cho nó, làm nó tốt hơn. Nhưng nhiều lúc lãnh đạo họ lại không nghĩ cần phải làm nó tốt hơn, bài toán chi phí vận hành các thứ làm họ reject hầu hết proposal của mình. Sản phẩm ngày càng tệ, user ngày càng chửi, mình ngày càng nản, nhưng cty/sp là của họ chứ không phải của mình. \n\nBởi v, lời khuyên của mình cho các bạn trẻ là đi làm đừng đặt tâm tư tình cảm vào nhiều quá, từ sản phẩm tới đồng nghiệp. Giữ bản thân professional thì làm việc mới tốt được.\n\nClick to expand...\n\nnhưng cty cần là ng nhiệt huyết tâm huyết. thành phần này sau sẽ thành nồng cốt.\n\n\xa0\n'}"
"{'1867609': 'Max Flow', '1781147': 'midnight_sun', '1876443': 'Hiimchic', '1869609': 'ithao252', '1862175': 'Đảng viên Hanni', '1844540': 'Mob Psycho', '1789001': 'Violet_7', '1599873': 'JUchi', '1844749': 'luzstar', '1826532': 'vicejuniordev', '1808346': 'nchhnchh'}","{'message_id': '26791401', 'message_time': datetime.datetime(2023, 7, 27, 6, 21), 'quote': [['26789899'], {'blockid': '1844749', 'data_source': '26789899', 'data_text': '\n\nluzstar said:\n\n\n\nThiếu chữ nhưng rồi bác. Cam kết làm việc 1 năm) \n\nClick to expand...\n\n'}], 'text': '\n\n\n\nluzstar said:\n\n\n\nThiếu chữ nhưng rồi bác. Cam kết làm việc 1 năm) \n\nClick to expand...\n\nhồi mình fresher ko có vụ này ta )\n\n\xa0\n'}"
"{'1484431': 'meoudom', '1884237': 'hiraki_ryo', '1781147': 'midnight_sun', '1884104': 'remsokawaii1', '1863905': 'proxyy', '1801532': 'Nick để hóng', '1597169': 'binzzz26', '1850962': 'Part-time Engineer', '1381175': 'tanacondat', '1789001': 'Violet_7', '1808346': 'nchhnchh', '1681916': 'chubepinocchio', '1784025': 'Darabeny', '1862175': 'Đảng viên Hanni'}","{'message_id': '26773115', 'message_time': datetime.datetime(2023, 7, 26, 8, 49), 'quote': [['26749940'], {'blockid': '1884237', 'data_source': '26749940', 'data_text': '\n\nhiraki_ryo said:\n\n\n\nHard là thím tự đánh giá hay sao? Mình có 1 cậu em làm bào test ra kêu là mấy câu algo linh tinh thôi, nhưng đến round phỏng vấn thì vẫn tạch \nNói chung không dễ, mỗi thuật toán là không đủ\n\nCăn bản mặt bằng chung cũng nhiều cậu từng thi VOI apply, nên họ có quyền chọn lọc thôi. Nhưng mình không tin Teko sẽ đưa 1 bài hard vào OA lắm. Những người mạnh thuật toán ở Teko giờ chắc toàn Intern/Fresh.\n\nClick to expand...\n\n'}], 'text': '\n\n\n\nhiraki_ryo said:\n\n\n\nHard là thím tự đánh giá hay sao? Mình có 1 cậu em làm bào test ra kêu là mấy câu algo linh tinh thôi, nhưng đến round phỏng vấn thì vẫn tạch \nNói chung không dễ, mỗi thuật toán là không đủ\n\nCăn bản mặt bằng chung cũng nhiều cậu từng thi VOI apply, nên họ có quyền chọn lọc thôi. Nhưng mình không tin Teko sẽ đưa 1 bài hard vào OA lắm. Những người mạnh thuật toán ở Teko giờ chắc toàn Intern/Fresh.\n\nClick to expand...\n\n3 easy 1 med thôi. Đợt đấy em làm 30p xong cmn 4 câu rồi. Đưa hard leetcode vào thì quá lắm phải vào vòng pv mới có thôi. Lúc đấy người ta sẽ xem cách mình giải quyết nó (Kể cả không solve được thì cũng xem quá trình tư duy)\n\n\xa0\n'}"
"{'1681916': 'chubepinocchio', '1884237': 'hiraki_ryo', '1784025': 'Darabeny', '1829967': 'chiyeuemthoi', '1811754': 'anhvinh2d77', '1312804': 'haikyhotel', '1489290': 'Dong Phuong Muoi Muoi', '1456199': 'nguyenducst', '1789001': 'Violet_7', '1869609': 'ithao252', '1863905': 'proxyy'}","{'message_id': '26759661', 'message_time': datetime.datetime(2023, 7, 25, 14, 13), 'quote': [['26757979'], {'blockid': '1789001', 'data_source': '26757979', 'data_text': '\n\nViolet_7 said:\n\n\n\nT làm test tầm đầu tháng 4 và có thằng bạn vừa làm test xong thì đề giống hệt nhau mà làm gì đến mức hard. Cái bài hard là bản demo thôi. Chứ thi thật là medium chứ hard gì\n\nClick to expand...\n\n'}], 'text': '\n\n\n\nViolet_7 said:\n\n\n\nT làm test tầm đầu tháng 4 và có thằng bạn vừa làm test xong thì đề giống hệt nhau mà làm gì đến mức hard. Cái bài hard là bản demo thôi. Chứ thi thật là medium chứ hard gì\n\nClick to expand...\n\ncho e xin review process với bác \n\n\xa0\n'}"
"{'1892443': 'Cái Bang Phang Gái', '1801532': 'Nick để hóng', '1681916': 'chubepinocchio', '1456199': 'nguyenducst', '1811754': 'anhvinh2d77', '1065953': 'friday2013', '1781147': 'midnight_sun', '1544029': 'Ruoi Den', '1884237': 'hiraki_ryo'}","{'message_id': '26750005', 'message_time': datetime.datetime(2023, 7, 24, 23, 48), 'quote': [['26749996'], {'blockid': '1681916', 'data_source': '26749996', 'data_text': '\n\nchubepinocchio said:\n\n\n\ntất nhiên r, pv yêu cầu thế mà sau ra k ngon mới lạ\n\nClick to expand...\n\n'}], 'text': '\n\n\n\nchubepinocchio said:\n\n\n\ntất nhiên r, pv yêu cầu thế mà sau ra k ngon mới lạ\n\nClick to expand...\n\nbởi vậy nên thím ko cần lo là vào đấy thì làm gì \n\n\xa0\n'}"
"{'1890789': 'noname531', '740380': 'Raiha173', '1819591': 'langtucodoc.td', '1730952': '27-04-2021', '1730573': 'lehaihuong', '1869609': 'ithao252', '1748235': 'Jayson123', '1685819': 'Vinacat1', '1065953': 'friday2013', '969582': 'yuqmikrepus', '1911097': 'iPhone XSmax', '1599873': 'JUchi', '1312804': 'haikyhotel', '1844540': 'Mob Psycho', '1799142': 'MrDangDang', '1484431': 'meoudom', '1801532': 'Nick để hóng'}","{'message_id': '26725293', 'message_time': datetime.datetime(2023, 7, 23, 19, 15), 'quote': [], 'text': '\n\nEm mới được gọi phỏng vấn fresher .NET ở DXC HCM. Các bác cho xem xin ít review về công ty này với ạ. Đọc trên reviewcongty em hoang quá \n\n\xa0\n'}"
"{'1892443': 'Cái Bang Phang Gái', '1838424': 'DevGa123', '1869609': 'ithao252', '930115': '22mario9x', '1689706': 'Mr.Suga', '1903628': 'Neulucdo', '1264724': 'bad_boy_alone', '1860816': 'Bukayo Saka .', '873787': 'Fire Of Heart', '1910563': 'puddin401', '1757707': 'sonyXZ1', '97359': 'basehunter_92', '1911097': 'iPhone XSmax', '1844007': 'Pablo Picaso', '1754708': 'xskaisx', '1799142': 'MrDangDang', '310720': 'nhox4mat', '1766835': 'Web.Coder'}","{'message_id': '26675778', 'message_time': datetime.datetime(2023, 7, 20, 22, 58), 'quote': [], 'text': '\n\nchấm hóng cty upmesh\n\n\xa0\n'}"
"{'1869609': 'ithao252', '1283407': 'hungviet1712', '1892443': 'Cái Bang Phang Gái', '1065953': 'friday2013', '1904447': 'hhoanganh3', '753937': 'bestlife', '1907437': 'pandaaa', '1544029': 'Ruoi Den', '1771708': 'dinhson2212', '1675400': 'Canhtx', '1890188': 'dev quèn 234', '935629': 'ShjRou', '1599873': 'JUchi', '930115': '22mario9x', '1708071': 'odkjabqpmzvmz', '1890687': 'FullStackFlutterGolang'}","{'message_id': '26489277', 'message_time': datetime.datetime(2023, 7, 11, 16, 31), 'quote': [], 'text': '\n\nae nào đã làm ở Bitcoin Builders chưa cho mình xin review tí được không\n\n\xa0\n'}"
"{'1840969': 'henxui7788', '599329': 'ahabanhbao', '1283407': 'hungviet1712', '1681916': 'chubepinocchio', '935629': 'ShjRou', '1544029': 'Ruoi Den', '1312804': 'haikyhotel', '1454474': 'vodka_hanoi1', '1838424': 'DevGa123', '1784929': 'buqbNb', '1892443': 'Cái Bang Phang Gái', '1869557': 'duchm4125', '174141': 'I_Pro102', '753937': 'bestlife'}","{'message_id': '26415323', 'message_time': 'No date found in the string', 'quote': [['26413960'], {'blockid': '1892443', 'data_source': '26413960', 'data_text': '\n\nCái Bang Phang Gái said:\n\n\n\ncho em xin đánh giá về pharmacity với mấy anh\n\nClick to expand...\n\n'}], 'text': '\n\n\n\nCái Bang Phang Gái said:\n\n\n\ncho em xin đánh giá về pharmacity với mấy anh\n\nClick to expand...\n\nNếu bạn có cơ hội làm việc với anh Duy backend và anh Đạt SA thì cho mình gửi lời hỏi thăm . Recommended nếu bạn có cơ hội làm việc cùng\n\n\xa0\n'}"
"{'1540161': 'Love U So Much', '1283407': 'hungviet1712', '1825130': 'VieHoang', '1087331': 'thanbaiks', '1861089': 'nhoxbinhduongvn', '1883163': 'nhumotcongiohust', '1869609': 'ithao252', '1776690': 'xuanduz', '1784544': 'sasakido58', '1731086': 'nivnemo'}","{'message_id': '26355837', 'message_time': 'No date found in the string', 'quote': [['26351313'], {'blockid': '1731086', 'data_source': '26351313', 'data_text': '\n\nnivnemo said:\n\n\n\n100% engineer ở đây đều có nick voz ko bác. thấy vài bác làm ở đây r\n\nClick to expand...\n\n'}], 'text': '\n\n\n\nnivnemo said:\n\n\n\n100% engineer ở đây đều có nick voz ko bác. thấy vài bác làm ở đây r\n\nClick to expand...\n\nKo fen, 100% engineer là ai cũng contribute, ko có project manager chuyên check tiến độ với báo cáo\n\nMỗi lần có báo cáo tiến độ là tất cả ngồi nghe các bác director nói. Ít họp riêng\n\n\xa0\n'}"
"{'1682000': 'toilanguoitot', '1869557': 'duchm4125', '1903232': 'jinxxvn1001', '1839116': 'nhangianhuutinh', '1544029': 'Ruoi Den', '1876443': 'Hiimchic', '1454474': 'vodka_hanoi1', '1771708': 'dinhson2212', '1895080': 'anhphailamgideemdungnghi', '1882143': 'MaKet23', '1599873': 'JUchi', '1808883': 'loxerer', '1861089': 'nhoxbinhduongvn', '1547645': 'GeniVN', '1283407': 'hungviet1712', '1892923': 'TruocNhaCoCayXoai'}","{'message_id': '26269249', 'message_time': datetime.datetime(2023, 6, 30, 18, 18), 'quote': [], 'text': '\n\nCó bác nào từng làm việc ở Integro không ạ? Em tính apply mà k thấy review nào\n\n\xa0\n'}"
